Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5126039702,LZA7933,PA,PAS,02/26/2023,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0232P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,,,2022,,0,,FAILURE TO STOP AT RED LIGHT,,,
5126121145,KMS5962,PA,PAS,03/04/2023,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1157A,,QN,,,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,0,1111,D,T,,,,,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5126098652,LWS9218,PA,PAS,03/03/2023,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1204A,,BK,,,CADMAN PLAZA (E/B) @,PROSPECT ST,0,1111,D,T,,,,,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5126207192,MBE9435,PA,PAS,03/08/2023,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0900P,,BK,,,ATLANTIC AVE (E/B) @,KINGSTON AVE,0,1111,D,T,,,,,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5126172724,JZN9808,PA,PAS,03/06/2023,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1153P,,BK,,,EASTERN PKWY (W/B) @,HOWARD AVE,0,1111,D,T,,,,,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5601993075,LWF2918,PA,PAS,03/03/2023,12,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0512P,,BK,,,SB Utica Avenue @ Li,ncoln Pl,0,1111,C,T,,,,,,2007,,0,,MOBILE BUS LANE VIOLATION,,,
5602012126,JNV4508,PA,PAS,03/07/2023,12,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0821A,,BK,,,SB Rockaway Pkwy @ G,lenwood Rd,0,1111,C,T,,,,,,2008,,0,,MOBILE BUS LANE VIOLATION,,,
1481829828,KJF6167,NY,PAS,03/16/2023,14,SDN,LEXUS,P,59590,9140,61090,20230617,109,109,109,975117,0109,0000,1015P,,Q,F,39-16,PRINCE ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1487741959,32247,99,PAS,02/19/2023,40,SDN,LEXUS,P,13490,63130,63430,0,88,88,88,969507,0088,0000,0938P,,K,F,39,AUBURN PL,,0,408,E3,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1487751977,T81PSH,NJ,PAS,02/17/2023,19,SDN,LEXUS,P,18630,66030,65930,0,94,94,94,974150,0094,0000,1135P,,K,F,247,BEDFORD AVE,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1482078375,KXM6828,NY,PAS,03/13/2023,74,SDN,LEXUS,P,25090,31490,19890,20241013,7,7,7,970905,0007,0000,0102A,,NY,F,161,LUDLOW ST,,0,408,J2,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1482078454,KXM6828,NY,PAS,03/13/2023,14,SDN,LEXUS,P,25090,31490,19890,20241013,7,7,7,970905,0007,0000,0102A,,NY,F,161,LUDLOW ST,,0,408,C,,YYYYYYY,1200A,0600P,WH,0,0,-,0,,,,,
1486240197,BLANKPLATE,99,999,02/24/2023,70,SDN,LEXUS,P,45120,11820,0,0,43,43,437,959339,0437,0000,0017A,,BX,,,LAFAYETTE AVE,BEACH AVE,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,2020,-,0,,,,,
1463909159,KUJ9839,NY,PAS,03/11/2023,40,SDN,LEXUS,P,5880,8530,8580,20240330,72,72,72,971589,0072,0000,0920P,,K,F,3914,8TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2019,-,0,,,,,
1464304622,KUH2391,NY,PAS,02/25/2023,98,SDN,LEXUS,P,40200,18910,33380,20231227,121,121,121,953887,0121,0000,1106A,,R,F,285,NICHOLAS AVE,,0,408,K6,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1486408140,277DDE,NY,SPO,09/03/2022,67,SDN,LEXUS,P,0,0,0,20240303,113,113,113,957560,0113,0000,0400P,,Q,,,S/E/C/O 134 RD,173 ST,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1487847221,HLE3482,NY,PAS,02/11/2023,40,SDN,LEXUS,P,14620,27600,27630,20230705,52,52,52,959823,0052,0000,0545A,,BX,F,2889,BRIGGS AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2011,-,0,,,,,
1483443401,DIA6,NY,PAS,02/13/2023,40,SDN,LEXUS,P,0,0,0,20230625,107,107,107,935570,0107,0000,0215A,,,F,175-23,,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1483503835,AK22218,CT,PAS,02/14/2023,16,SDN,LEXUS,K,0,0,0,0,10,10,1,160471,0001,0000,0547P,,NY,O,,BELLA ABZUG PARK,HUDSON BLVD WEST 36,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1483590460,CDA5008,NY,PAS,02/27/2023,21,SDN,LEXUS,S,10880,16930,7530,20240716,62,62,0,697263,KS11,0000,0738A,,K,F,2377,86 STREET,,0,408,D1,,YYYYYYB,0730A,0800A,BLK,0,2020,-,0,,,,,
1487906596,J89AEX,NJ,PAS,02/11/2023,20,SDN,LEXUS,P,75120,33920,12550,20231020,50,50,50,951457,0050,0000,0648P,0648P,BX,F,114-116,WEST 238 ST,,0,408,E3,,BBBBBBB,ALL,ALL,BLK,0,2002,-,0,,,,,
1484326064,GMR2345,NY,PAS,03/16/2023,14,SDN,LEXUS,P,10980,73330,5280,20240324,68,68,68,970160,0068,0000,0900A,,K,F,243,88 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,,,,,
1484356019,KUH6112,NY,PAS,03/14/2023,98,SDN,LEXUS,P,19540,12790,12890,20240124,112,112,112,970912,0112,0000,0217P,1417P,,F,62-08,102 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHI,0,2017,-,0,,,,,
1486744266,BXW1961,99,PAS,02/23/2023,17,SDN,LEXUS,Y,67730,14880,62930,20240915,60,60,976,100079,0976,0000,1025A,,K,F,2601,OCEAN PKWY,,0,408,C4,,YYYYYYY,0700A,0700P,,0,0,-,0,,,,,
1488209558,JHD4385,NC,PAS,03/02/2023,16,SDN,LEXUS,3,25645,32625,32625,0,19,19,977,803578,0977,0000,0834A,,NY,F,531,MAIN ST,,0,408,D,,YYYYYBB,0700A,0600P,GY,0,0,-,0,,,,,
1472852280,KVX5077,NY,PAS,02/23/2023,19,SDN,LEXUS,P,31830,40930,5680,20240321,78,78,78,970880,0078,0000,0649P,,K,F,472,DEAN STREET,,0,408,C3,,BBBBBBB,ALL,ALL,BLU,0,2010,-,0,,,,,
1473060539,URG52Z,NJ,PAS,02/20/2023,40,SDN,LEXUS,P,19230,24630,70294,0,123,123,123,971232,0123,0000,1005P,,R,F,18,BOMBAY STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0,2022,-,0,,,,,
1484399857,FFT6974,NY,PAS,03/19/2023,91,SDN,LEXUS,P,43720,13440,13600,20230523,112,112,112,958598,0112,0000,0153A,,Q,F,64-07,ELLWELL CRESCENT,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1484506625,KBM7032,NC,PAS,03/05/2023,46,SDN,LEXUS,P,28790,41700,5440,0,114,114,809,971515,0809,0000,0320A,0315A,Q,F,4-05,ASTORIA BLVD,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1486870272,HWX2491,NY,PAS,03/16/2023,40,SDN,LEXUS,P,75430,26230,77930,20240508,67,67,67,945712,0067,0000,0514A,,K,F,917,SCHENECTADY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GR,0,2005,-,0,,,,,
1486910087,449819,99,PAS,03/18/2023,95,SDN,LEXUS,P,53030,82930,73190,20230105,81,81,81,967798,0081,0000,0720P,,K,F,701,JEFFERSON AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,
1488275282,LAG5576,NY,PAS,03/12/2023,98,SDN,LEXUS,P,21230,77030,39350,20250116,61,61,61,963485,0061,0000,0230P,,K,F,2820,BRIGHAM ST,,0,408,99,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1488284763,ELZ4513,MI,PAS,01/20/2023,19,SDN,LEXUS,P,17170,10010,12110,0,9,9,9,974430,0009,0000,1117P,,NY,F,443,EAST 9TH STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1473069312,1006RN,NY,PAS,03/06/2023,14,SDN,LEXUS,P,46400,12700,40090,20240829,120,120,120,964794,0120,0000,0212A,,R,F,55,SCARBORO AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1488176140,JRT1238,NY,PAS,02/26/2023,70,SDN,LEXUS,P,45890,21770,21780,20220708,105,105,105,971041,0105,0000,0710P,,Q,F,128-03,FRANCIS LEWIS BLVD,,0,408,F2,,BBBBBBB,ALL,ALL,GRN,0,2001,-,0,,,,,
1473193011,DB7197D,CT,999,02/26/2023,14,SDN,LEXUS,P,33390,11510,14410,0,1,1,1,947411,0001,0000,1249A,,,O,140,WASHINGTON ST,,0,408,E2,,YYYYYYY,ALL,ALL,GRY,0,0,-,0,,,,,
1484722279,J31PAL,NJ,PAS,03/05/2023,20,SDN,LEXUS,K,0,48502,0,0,122,122,5,160493,0005,0000,1222P,,R,,,PARKING LOT 4,SOUTH BEACH,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1484735833,JGP4973,NY,PAS,02/23/2023,14,SDN,LEXUS,K,22425,22320,0,20230527,42,42,2,161468,0002,0000,1152A,,BX,,,CROTONA PARK,CROTONA AVE,0,408,D4,,BBBBBBB,ALL,ALL,WHT,0,2020,-,0,,,,,
1487063684,591RN,NY,PAS,03/12/2023,40,SDN,LEXUS,P,37330,14180,14230,20240312,63,63,63,969757,0063,0000,0052A,,K,F,1208,E 57 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1473289180,L72NRKA,NJ,PAS,02/16/2023,38,SDN,LEXUS,P,34530,10410,10510,0,14,14,14,969132,0014,0000,0330A,2300P,,F,42,W 38 ST,,20230216,408,I4,,YYYYYBB,1800P,0000,WHT,0,0,-,0,,,,,
1487131525,XD536034,DE,PAS,03/04/2023,98,SDN,LEXUS,P,21190,23090,35780,20230412,113,113,113,971312,0113,0000,1050P,,,F,147-11,119 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,1998,-,0,,,,,
1488068148,KJX9613,NY,PAS,02/26/2023,19,SDN,LEXUS,P,14780,23480,15680,20230311,61,61,801,972216,0801,0000,0455A,,K,,,S/O 2985 AVE X,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2023,-,0,,,,,
1488098517,KXL9953,NY,PAS,02/08/2023,98,SDN,LEXUS,P,21660,40404,40404,20240622,113,113,113,959519,0113,0000,0249A,,Q,F,124-27,126 AVE,,0,408,E3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1488109023,EKA4807,NY,PAS,03/06/2023,40,SDN,LEXUS,P,27284,49690,44240,20220709,105,105,105,946152,0105,0000,0104A,,Q,F,84-40,260 ST,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0,2012,-,0,,,,,
1473509956,KBH9299,NY,PAS,02/26/2023,98,SDN,LEXUS,P,34070,10910,10065,20241205,10,10,10,940760,0010,0000,0907P,,NY,F,450,W 15 ST,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1473883880,KZF3207,NY,PAS,02/12/2023,46,SDN,LEXUS,P,77150,47520,57720,20241221,49,49,49,970840,0049,0000,0927A,0927P,BX,F,2168,WHITE PLAINS RD,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2002,-,0,,,,,
1485283619,BLANKPLATE,99,999,02/26/2023,40,SDN,LEXUS,P,37830,26235,14130,20230720,69,69,69,972984,0069,0000,0209P,,K,F,1296,E 91 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1399432746,588788T,NJ,PAS,03/03/2023,51,SDN,LEXUS,K,179,34310,0,0,10,10,1,160474,0001,0000,0343P,,NY,F,,CHELSEA PARK,W 27TH ST,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1474131189,JPU4304,NY,PAS,02/20/2023,67,SDN,LEXUS,P,29650,35010,35030,20240528,20,20,20,968866,0020,0000,0223A,,NY,O,60,RIVERSIDE BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1474674940,ELLMPL,NJ,PAS,03/11/2023,46,SDN,LEXUS,P,10810,36670,36690,0,32,32,806,957024,0806,0000,0310P,0310P,NY,F,2730,8 AVE,,20230311,408,E2,,BBBBBBB,ALL,ALL,BL,0,2014,-,0,,,,,
1485495696,LUZ6983,PA,PAS,03/04/2023,40,SDN,LEXUS,P,62230,5880,72630,20240831,78,78,78,970381,0078,0000,0843A,,K,F,1,MONTGOMERY PLACE,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1427648827,LLV4876,PA,PAS,03/07/2023,98,SDN,LEXUS,P,14230,36380,36430,20230831,63,63,63,963231,0063,0000,0825P,,K,F,3520,AVE M,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1427649870,KUU6442,NY,PAS,02/12/2023,46,SDN,LEXUS,P,37330,40230,0,20240403,63,63,63,972922,0063,0000,0518P,,K,O,,E 57 ST,FARRAGUT RD,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1451859971,KFL4754,NY,PAS,03/11/2023,14,SDN,LEXUS,P,34190,10410,10510,20240828,13,13,13,971331,0013,0000,1230A,1230A,NY,F,15,W 21 STREET,,0,408,C,,YYYYYYY,1100P,0600A,GRAY,0,2009,-,0,,,,,
1477918322,KYS7371,NY,PAS,02/11/2023,41,SDN,LEXUS,P,17250,12110,12210,20241017,9,9,9,972203,0009,0000,0200A,,NY,F,519,E 13 STREET,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1485814844,HYA3356,NY,PAS,02/17/2023,98,SDN,LEXUS,P,27675,25535,22705,20240322,121,121,121,967785,0121,0000,0635A,,,F,123,ESSEX DRIVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,,,,,
1485960563,BG84389,CT,PAS,03/05/2023,98,SDN,LEXUS,P,19720,26545,26640,20250518,105,105,105,962532,0105,0000,0810A,,Q,F,214-17,104 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1487631110,AZB8678,NY,PAS,02/18/2023,98,SDN,LEXUS,P,52490,52390,65490,20240103,109,109,109,959549,0109,0000,0843P,,Q,F,140-27,LABURNUM AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1490227507,CHT8920,NY,PAS,02/22/2023,46,SDN,LEXUS,P,63290,67396,22190,20230603,105,105,105,963603,0105,0000,0659A,,Q,F,134-47,SPRINGFIELD BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1490634642,WJ3,NY,PAS,02/13/2023,17,SDN,LEXUS,P,5730,5880,72630,20231024,78,78,78,960116,0078,0000,0709A,,K,O,577,6TH ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2015,-,0,,,,,
1490840229,KTB8524,NY,PAS,02/15/2023,51,SDN,LEXUS,P,67030,14680,14730,20231123,61,61,61,974477,0061,0000,0733P,,K,F,3610,NOSTRAND AVE,,0,408,E3,,BBBBBBB,ALL,ALL,WHT,0,2022,-,0,,,,,
1490841921,JCM1497,NY,PAS,03/16/2023,40,SDN,LEXUS,P,23480,43910,14530,20240904,61,61,61,935899,0061,0000,0333A,,K,F,1844,BROWN ST,,0,408,K6,,BBBBBBB,ALL,ALL,BK,0,2003,-,1,,,,,
1491022206,KMM7357,99,PAS,02/23/2023,98,SDN,LEXUS,P,77450,58620,53720,20230521,47,47,47,973050,0047,0000,1101P,,,F,4358,WICKHAM AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2021,-,0,,,,,
1491022589,KPX4850,NY,PAS,02/23/2023,50,SDN,LEXUS,P,16020,30020,17120,20230826,47,47,47,964417,0047,0000,0849P,,BX,F,4101,BRUNER AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,1997,-,0,,,,,
1491026005,240790T,NJ,PAS,03/15/2023,40,SDN,LEXUS,P,34320,28710,28740,0,47,47,47,972725,0047,0000,0318A,,BX,F,4349,FURMAN AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1491312919,JHJ3329,NY,PAS,02/25/2023,21,SDN,LEXUS,P,10930,5430,5580,20230403,68,68,68,974955,0068,0000,0135P,0130P,K,F,450,87 ST,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,2015,-,0,,,,,
1491313717,KMP4842,NY,PAS,07/03/2023,46,SDN,LEXUS,P,10880,5430,5580,20240216,68,68,68,974779,0068,0000,0659P,0656P,K,F,427,86TH ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1491314709,KPU7748,NY,PAS,02/21/2023,67,SDN,LEXUS,P,6080,10080,10180,20230906,68,68,68,972321,0068,0000,1231P,,K,F,7122,10 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1491314746,JEG9778,NY,PAS,02/28/2023,16,SDN,LEXUS,P,9780,5880,5980,20241223,68,68,68,972321,0068,0000,0245P,,K,F,842,64 STREET,,0,408,E2,,BBBBBBY,0900A,0600P,SIL,0,2019,-,0,,,,,
1496631833,KKG5419,NY,PAS,02/24/2023,40,SDN,LEXUS,P,0,40404,40404,20230506,103,103,103,964445,0103,0000,0110P,,Q,O,107-20,PRINCETON ST S/O,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2007,-,0,,,,,
1488893615,BIGALLY1,NY,PAS,02/25/2023,98,SDN,LEXUS,P,21340,19990,20240,20231114,106,106,106,968823,0106,0000,0639A,,Q,F,107-08,120 ST,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,2015,-,0,,,,,
1489922416,15G391,NB,PAS,03/10/2023,51,SDN,LEXUS,P,64290,7990,37290,0,114,114,114,974519,0114,0000,0840P,0835P,Q,F,31-81,STEINWAY ST,,20230310,408,F1,,BBBBBBB,ALL,ALL,GOLD,0,2013,-,0,,,,,
1489925764,JEH7453,NY,PAS,02/23/2023,98,SDN,LEXUS,P,10090,28790,28020,20250211,114,114,114,972468,0114,0000,0246A,,Q,F,24-17,44 STREET,,0,408,K6,,BBBBBBB,ALL,ALL,,0,2023,-,0,,,,,
1490667970,2285K15,TX,PAS,02/25/2023,78,SDN,LEXUS,P,34190,10410,10510,0,13,13,13,975208,0013,0000,1159P,,,F,19,W 21 ST,,20230225,408,K6,,YYYYYYY,1100P,0600A,GRAY,0,2023,-,0,,,,,
1490845409,HLA3521,NY,PAS,02/22/2023,40,SDN,LEXUS,P,0,40404,40404,20220427,73,73,73,974831,0073,0000,0202A,0157A,,F,929,THOMAS BOYLAND,,0,408,F2,,BBBBBBB,ALL,ALL,SL,0,2019,-,0,,,,,
1490845616,HHG8013,NY,PAS,03/16/2023,71,SDN,LEXUS,P,68630,57230,48330,20240622,73,73,73,974878,0073,0000,0814P,0814P,K,F,566,OSBORN STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,
1490846761,HLA3521,NY,PAS,02/22/2023,70,SDN,LEXUS,P,50830,65130,57230,20220927,73,73,73,974756,0073,0000,0205A,0205A,K,F,929,THOMAS BOYLAND ST,,0,408,F7,,BBBBBBB,ALL,ALL,GREY,0,2019,-,0,,,,,
1490851008,LRK4291,PA,PAS,03/03/2023,46,SDN,LEXUS,P,19830,39930,70630,20240731,75,75,75,943673,0075,0000,0915P,,K,F,1258,BLAKE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1491029948,KZP2895,NY,PAS,03/09/2023,98,SDN,LEXUS,P,14690,45120,10520,20241120,45,45,45,969092,0045,0000,1017A,,BX,F,951,BRINSMADE AVE,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1491315969,HNJ4222,NY,PAS,03/16/2023,46,SDN,LEXUS,P,10880,5430,5580,20250220,68,68,68,974779,0068,0000,0720P,0720P,K,F,436,86TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1491316135,KDT6269,NY,PAS,03/17/2023,40,SDN,LEXUS,P,10930,28230,73330,20240705,68,68,68,975060,0068,0000,1033P,1033P,K,F,155,87 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1488919914,3980555,PA,PAS,02/16/2023,67,SDN,LEXUS,P,0,0,0,0,105,105,105,942663,0105,0000,0215A,,Q,,,S/W C/O LINDEN BLVD,231 ST,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1489455632,KTG6777,NY,PAS,03/11/2023,46,SDN,LEXUS,P,36270,10410,24690,20231129,28,28,28,973813,0028,0000,1245P,,,F,31,W 125 ST,,0,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,2011,-,0,,,,,
1489471730,N57MZT,NJ,PAS,02/21/2023,40,SDN,LEXUS,P,37030,31190,13610,20231220,33,33,33,974142,0033,0000,1011P,,NY,F,539,W 163 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1489483470,998423,DE,PAS,02/27/2023,20,SDN,LEXUS,P,53950,48830,82530,0,76,76,76,972340,0076,0000,0807A,,K,F,158,KANE ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1490274145,6SW3329,NY,PAS,03/10/2023,98,SDN,LEXUS,P,24140,14890,15140,20291005,107,107,107,959646,0107,0000,0955P,,Q,F,71-33,162 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1490679571,44202,ME,PAS,02/25/2023,40,SDN,LEXUS,P,13610,29290,19890,0,1,1,1,974128,0001,0000,0330P,,NY,F,589,BROADWAY,,0,408,D1,,BBBBBBB,ALL,ALL,BLK,0,0,-,2,,,,,
1490679972,JRU5987,NY,999,03/17/2023,20,SDN,LEXUS,P,30790,45470,44890,20240517,1,1,1,975174,0001,0000,0328P,0315P,NY,F,149,SPRING STREET,,20230317,408,D,,YYYYYBB,0800A,0600P,BLK,0,2019,-,0,,,,,
1490684748,KKE3006,NY,PAS,02/17/2023,40,SDN,LEXUS,P,17190,10010,12110,20230117,9,9,9,973889,0009,0000,1110P,,NY,F,245,EAST 10 STREET,,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0,2021,-,0,,,,,
1490863370,KHP1591,NY,PAS,03/11/2023,40,SDN,LEXUS,P,25530,82930,73190,20241202,81,81,81,966581,0081,0000,0647P,0645P,K,F,131,CHAUNCEY ST,,0,408,E9,,BBBBBBB,ALL,ALL,GRY,0,2008,-,0,,,,,
1490866980,REM8229,NC,PAS,03/09/2023,14,SDN,LEXUS,P,0,40404,40404,0,81,81,81,974875,0081,0000,0702P,,K,F,355,STOCKTON,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1491031426,KYS5773,NY,PAS,03/13/2023,46,SDN,LEXUS,P,76950,32465,29620,20241019,45,45,45,974824,0045,0000,1238A,,BX,,127,WESTCHESTER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1491037921,KNZ1870,NY,PAS,02/22/2023,40,SDN,LEXUS,P,70620,74690,76650,20230708,52,52,52,969798,0052,0000,1034P,,BX,F,2338,UNIVERSITY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,,,,,
1491039310,KLB2977,NY,PAS,03/10/2023,40,SDN,LEXUS,P,23920,27660,29450,20230421,,0,52,974573,0052,0000,1208A,,,O,3006,DECATUR,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2019,-,0,,,,,
1491040427,JFZ9983,NY,PAS,03/01/2023,98,SDN,LEXUS,P,0,40404,40404,20230430,52,52,52,971095,0052,0000,1036A,,BX,F,3262,DECATUR AVE6,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
1496649450,W86RGX,NJ,PAS,02/18/2023,98,SDN,LEXUS,P,15990,17790,18140,0,102,102,102,956784,0102,0000,0705A,,Q,F,88-47,76 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1488922380,BJF7977,TN,PAS,03/12/2023,46,SDN,LEXUS,P,63290,22190,0,20230531,105,105,105,973948,0105,0000,0435P,0430P,Q,,,SPRINGFIELD BLVD,135 AVE,20230312,408,J3,,BBBBBBB,ALL,ALL,BLU,0,2006,-,0,,,,,
1488922627,KKZ2557,NY,PAS,03/07/2023,46,SDN,LEXUS,P,55590,63290,26840,20250326,105,105,105,974839,0105,0000,0605P,0600P,Q,F,217-01,MERRICK BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2021,-,0,,,,,
1489497912,KNN8251,NY,PAS,02/16/2023,70,SDN,LEXUS,P,30390,68650,28430,0,76,76,76,975285,0076,0000,0957A,,K,F,24,CREAMER ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,1998,-,0,,,,,
1490323971,OBA1D2,NY,PAS,02/16/2023,46,SDN,LEXUS,P,36090,24690,10610,20230609,28,28,28,959107,0028,0000,0522P,,NY,F,116,WEST 116 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,2021,-,0,,,,,
1490874586,B11PYR,NJ,PAS,03/19/2023,14,SDN,LEXUS,P,51330,89930,42330,0,84,84,84,969185,0084,0000,1255A,1239A,K,F,74,HUDSON AVENUE,,20230319,408,C,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1491327042,JKZ9118,NY,PAS,02/18/2023,74,SDN,LEXUS,P,0,0,0,20231020,68,68,68,975227,0068,0000,0656P,,K,,,S/S 87TH ST,E/O 4TH AVE,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1491327054,JKZ9118,NY,PAS,02/18/2023,14,SDN,LEXUS,P,0,0,0,20231020,68,68,68,975227,0068,0000,0653P,,K,,,S/S 8TH ST,E/O 4TH AVE,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,2006,-,0,,,,,
1489498758,BLANKPLATE,99,999,02/19/2023,74,SDN,LEXUS,P,68650,57170,30390,0,76,76,76,975285,0076,0000,0115A,,K,F,34,OTSEGO ST,,0,408,J6,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,
